,Artist,Song,Genre,Language,Lyrics
187,bilderbuch,maschin,Pop,de,"
als wir uns zum ersten mal begegnet
sind uns schuppen von den augen geregnet
willst du meine frau werden?
dann kauf' ich uns ein haus aus gold und perlmutt
es tropft ein feuchter blick auf mein verlangen
sieben sunden
alle auf einmal begangen
doch willst du meine frau werden?
dann trink mit mir den kleinen tropfen wermut
la- la- la- la- la- lass mich nicht los
le- le- le- le- le- leg dich zu mir
ha- ha- ha- ha- ha- halt mich fest
maschin!
steig jetzt in mein auto
steig jetzt in mein auto ein
sieben turen
70 ps
vorne geht der wind so sehr
steig jetzt in mein auto
steig jetzt in mein auto ein
siehst du die tur?
komm in mein auto!
steig in mein auto!
la- la- la- la- la- lass mich nicht los
le- le- le- le- le- leg dich zu mir
ha- ha- ha- ha- ha- halt mich fest
maschin!
la- la- la- la- la- lass mich nicht los
le- le- le- le- le- leg dich zu mir
ha- ha- ha- ha- ha- halt mich fest
maschin!
la- la- la- la- la- lass mich nicht los
le- le- le- le- le- leg dich zu mir
ha- ha- ha- ha- ha- halt mich fest
maschin!"
188,element of crime,schwere see,Rock,de,"Merkst do denn
Wie weit der Horizont sich neigt
Das leise Zittern, wenn das Schiff ganz langsam in die Hoehe steigt
Wie eine alte Frau, die sich mit Muehe aus dem Sessel hebt
Wie alles um uns bebt und aechtzt und stoehnt
Als ob es lebt
Als ob es lebt
Schwere See, schwere See mein Herz
Schwere See, schwere See mein Herz
Der kleine Hund
Den do neulich erst gefunden hast
In dessen Maul, das nie zu stopfen war
Ein jeder Kaese, Fisch und Kuchen drueckte
Der mit seiner Niedlichkeit das ganze Schiff entzueckte
Der ging gerade ueber Bord
Eben noch lustig
Jetzt schon fort
Schwere See, schwere See, mein Herz
Schwere See, schwere See, mein Herz
Und waehrend ich schon krank bin
Und den Fischen was zu essen bringe
Nimmst do das Gabelfruehstueck ein
Kaust krachend Brot und halbe Heringe
Trinkst Wein und lachst so laut
Als ob do's extra machst
Ist das so?
Tust do das?
Schwere See, schwere See, mein Herz
Schwere See, schwere See, mein Herz
Schwere See, schwere See, mein Herz
Schwere See, schwere See, mein Herz
Jetzt wirst auch do ganz blass
Und do krallst dich in die Reling
Dein Blick ist starr und deine Augen matt
Wer's einmal hat, dem geht es nie mehr aus den Knochen raus
Krall dich an mich und danke, dass do mir vertraust
Ich will dein fester Boden sein
Obwohl ich selber schwanke
Obwohl ich selber schwanke
Schwere See, schwere See, mein Herz
Schwere See, schwere See, mein Herz
Schwere See, schwere See, mein Herz
Schwere See, schwere See, mein Herz
..
"
189,rammstein,rein raus,Metal,de,"Ich bin der reiter
Du bist das ross
Ich steige auf
Wir reiten los
Du stöhnst ich sag dir vor
Ein elefant im nadelöhr
Rein raus
Ich bin der reiter
Du bist das ross
Ich hab den schlüssel
Du hast das schloss
Die tür geht auf ich trete ein
Das leben kann so prachtvoll sein
Rein raus
Tiefer tiefer
Sag es sag es laut
Tiefer tiefer
Ich fühl mich wohl in deiner haut
Und tausend elefanten brechen aus
Der ritt war kurz
Es tut mir leid
Ich steige ab hab keine zeit
Muss jetzt zu den anderen pferden
Wollen auch geritten werden
Rein raus
Rein (tiefer)
Raus (tiefer)"
190,"bendzko, tim",winter,Pop,de,"der wind reisst die letzten blatter von den baumen
jetzt irren sie ziellos umher
schneebedeckt - den asphaltierten weg
frierende hande in den taschen
kein blick mehr furs detail
alle spuren lautlos weggeweht
woran soll man glauben
wenn die liebe nichts taugt?
wo ist die zuversicht
wenn man sie braucht?
wie kann man verbergen
dass das herz gefriert?
der winter ist hier
bin so merkwurdig abgestumpft
adrenalin in ketten aus blei
der winter spielt das falsche lied
versuch die letzten sonnestrahlen einzufangen
mal den himmel in gedanken blau
ich muss kampfen
ich darf die hoffnung nicht verlieren
woran soll man glauben
wenn die liebe nichts taugt?
wo ist die zuversicht
wenn man sie braucht?
wie kann man verbergen
dass das herz gefriert?
der winter ist hier
wie kann man verbergen
dass man sich so fuhlt?
der winter ist hier
der winter ist hier"
191,adel tawil,immer da,Pop,de,"manchmal hast du gar nichts mehr
nur noch deinen kleinen traum
und dann wiegt es tonnen schwer
du bist wie luft ohne raum
manchmal geht die liebe fort
und es regnet dir ins herz
die welt begrabt dich lebend
und jeder atemzug schmerzt
wenn nichts mehr bleibt
auf das du dich noch verlassen kannst
wenn du denkst
das alles vorbei ist
ich werde immer da sein
ich werde immer da sein
und wenn du glaubst
das du ganz allein bist
ich werde immer da sein
fur immer fur dich da sein!
manchmal hinterfragst du alles
horst damit auch nachts nicht auf
sitzt im treppenhaus und wartest
denn du traust dich nicht nachhaus'
manchmal geht die liebe unter
und im sommer wird es kalt
laufst die strassen rauf und runter
so wie ein zug ohne halt
wenn nichts mehr bleibt
auf das du dich noch verlassen kannst
wenn du denkst
das alles vorbei ist
ich werde immer da sein
ich werde immer da sein
und wenn du glaubst
das du ganz allein bist
ich werde immer da sein
fur immer fur dich da sein!
ich bin da wenn du dich verurteilst
ich bin der mit dem du die angst teilst
ich seh' fur dich durch deine augen
ich helfe dir an morgen zu glauben!
wenn du denkst
das alles vorbei ist
ich werde immer da sein
ich werde immer da sein
und wenn du glaubst
das du ganz allein bist
ich werde immer da sein
fur immer fur dich da sein!
wenn du denkst
das alles vorbei ist
ich werde immer da sein
ich werde immer da sein
und wenn du glaubst
das du ganz allein bist
ich werde immer da sein
fur immer fur dich da sein!
ich werde immer da sein!
fur immer fur dich da sein!"
192,rammstein,amour,Metal,de,"Die Liebe ist ein wildes Tier
Sie atmet dich, sie sucht nach dir
Nistet auf gebrochenem Herz
Und geht auf Jagd bei Kuss und Kerzen
Saugt sich fest an deinen Lippen
Gräbt sich dinge durch die Rippen
Lässt sich fallen, weich wie Schnee
Erst wird es Heiss, dann Kalt, am Ende tut es weh
Amour Amour
Alle wollen nur
Dich zähmen
Amour Amour
Am Ende
Gefangen zwischen deinen Zähnen
Die Liebe ist ein wildes Tier
Sie beißt und kratzt und tritt nach mir
Hält mich mit tausend Armen fest
Zerrt mich in ihr Liebesnest
Frisst mich auf mit Haut und Haaren
Und wirbt mich wieder aus nach Tag und Jahr
Lässt sich fallen, weich wie Schnee
Erst wird es Heiss, dann Kalt, am Ende tut es weh
Amour Amour
Alle wollen nur
Dich zähmen
Amour Amour
Am Ende
Gefangen zwischen deinen Zähnen
Amour Amour
Alle wollen nur
Dich zähmen
Amour Amour
Am Ende
Gefangen zwischen deinen Zähnen
Die Liebe ist ein wildes Tier
Sie atmet dich, sie sucht nach dir
Nistet auf gebrochenem Herz
Und geht auf Jagd bei Kuss und Kerzen
Frisst mich auf mit Haut und Haaren
Und wirbt mich wieder aus nach Tag und Jahr
Lässt sich fallen, weich wie Schnee
Erst wird es Heiss, dann Kalt, am Ende tut es weh
Amour Amour
Alle wollen nur
Dich zähmen
Amour Amour
Am Ende
Gefangen zwischen deinen Zähnen
Die Liebe ist ein wildes Tier
In die Falle gehst du ihr
In die Augen starrt sie dir
Verzaubert wenn ihr Blick dich trifft
Die Liebe
Die Liebe ist ein wildes Tier
In die Falle gehst du ihr
In die Augen starrt sie dir
Verzaubert wenn ihr Blick dich trifft
Bitte Bitte, geb mir Gift
Bitte Bitte, geb mir Gift
Bitte Bitte, geb mir Gift
Bitte Bitte, geb mir Gift"
193,bilderbuch,mr. supercool,Pop,de,"woo!
woo
woo
woo
woo!
woo
woo
woo
woo!
ok
ok
ok
woo
woo
woo
woo!
woo
wer fahrt dich heute heim? wer fahrt dich heute heim
ha?
wer lasst dich nicht mehr los
obwohl es ist viel zu heiss?
hochzeit auf santorin
hochzeit auf santorin
ja
und wo geht es morgen hin
wenn ich alleine bin?
du hast es
ich will es
ich es brauch' es
uh
du bringst mir die sonne
mond und die sterne
und dann stehst du da
an der sektbar auf der fete blanche der hotellounge
(mhm
mhm
mhm
mhm
mhm
mhm
mhm)
bello
bello
komm mit mir!
bello
bello
was ist passiert?
bello
bello
noch eine nacht
bello
bello
ich bin verwirrt
bello
bello
nur mit mir
bello
bello
was ist passiert
bello
bello?
wuff
wuff
wuff
wer fahrt dich heute heim? wer fahrt dich heute heim
ha?
wer lasst dich nicht mehr los
obwohl es ist viel zu heiss?
du bist so leer
berlin
unglaublich leer berlin
es zieht mich woanders hin
auch wenn ich alleine bin
du hast es
ich will es
ich es brauch' es
uh
du bringst mir die sonne
mond und die sterne
und dann stehst du da
an der sektbar auf der fete blanche der hotellounge
woo woo
woo
woo
woo
woo
woo
woo!
ok
ok
woo
woo
woo
woo
woo
wer fahrt dich heute heim
wer fahrt dich heute heim
ha?
wer lasst dich nicht mehr los
obwohl es ist viel zu heiss?
hochzeit auf santorin'
hochzeit auf santorin'
eh
und wo geht es morgen hin
wenn ich alleine bin?
wer fahrt dich heute heim
wer fahrt dich heute heim
ha?
wer lasst dich nicht mehr los
obwohl es ist viel zu heiss?
hochzeit auf santorin
hochzeit auf santorin
eh
aqua de gazolin
aqua de gazolin"
194,cliff richard and the shadows,man gratuliert mir,Rock,de,"Man gratuliert mir und applaudiert mir
Seit jenem Sonntag, da ich mich in dich verliebt
Man gratuliert mir und applaudiert mir
Weil's Girls wie dich nur alle Jubeljahre gibt
Wie du mir zärtlich sagst, my little Cassanova
Der Flirt mit Jane und Pat und Mary-Ann, that's over
Und auch im Club da lässt du Jack und Johnny steh'n
Dass sie seh'n du gehörst zu mir
Man gratuliert mir und applaudiert mir
Seit jenem Sonntag, da ich mich in dich verliebt
Man gratuliert mir und applaudiert mir
Weil's Girls wie dich nur alle Jubeljahre gibt
Ich hatte Angst du liebst nur meinen tollen Wagen
Und wollte dir schon das auf 'bye bye, darling' sagen
Nun bleibst du ewig für mein Leben unentbehrlich
Und das ist ehrlich und ist keine Schau
Man gratuliert mir und applaudiert mir
Seit jenem Sonntag, da ich mich in dich verliebt
Man gratuliert mir und applaudiert mir
Weil's Girls wie dich nur alle Jubeljahre gibt
Man gratuliert mir und applaudiert mir
Seit jenem Sonntag, da ich mich in dich verliebt
Man gratuliert mir und applaudiert mir
Weil's Girls wie dich nur alle Jubeljahre gibt
Weil's Girls wie dich nur alle Jubeljahre gibt"
195,rammstein,wollt ihr das bett in flammen sehen?,Metal,de,"Wollt ihr das Bett in Flammen sehen
wollt ihr in Haut und Haaren untergehen
ihr wollt doch auch den Dolch ins Laken stecken
ihr wollt doch auch das Blut vom Degen lecken
Rammstein
Ihr seht die Kreuze auf dem Kissen
Ihr meint euch darf die Unschuld küssen
Ihr glaubt zu töten wäre schwer
Doch wo kommen all die Toten her
Rammstein
Sex ist ein Schlacht
Liebe ist Krieg
Wollt ihr das Bett in Flammen sehen
wollt ihr in Haut und Haaren untergehen
ihr wollt doch auch den Dolch ins Laken stecken
ihr wollt doch auch das Blut vom Degen lecken
Rammstein."
196,adel tawil,neues ich,Pop,de,"trauer schwimmt raus
raus auf den see
nimmt einen zu grossen schluck und ertrinkt
angst verliert sich in ihrem nebel
niemand da
der sie nach hause bringt
verbrennt sich an seinem feuer
und rennt wie eine fackel an mir vorbei
was passiert? auf einmal ist da jemand
der alle bosen geister vertreibt
dieser moment ist heilig
fast schon surreal
so echt und unbegreiflich
ich hor' dich zum ersten mal
du bist mein neues ich
ich
ich
ich
ich
es gibt ein neues ich
ich
ich
ich
ich
du bist mein neues ich
gluck kehrt zuruck
total verruckt
es kommt einfach zur tur reingeschneit
die liebe zieht bei uns zuhause ein
mit dir ist klar
dass sie fur immer bleibt
leben macht wieder sinn du bist mein hauptgewinn
mit dir freu' ich mich auf jeden tag
was ist passiert? ich erkenn' mich kaum wieder
ich lachel' sogar im schlaf
dieser moment ist heilig
fast schon surreal
so echt und unbegreiflich
ich hor' dich zum ersten mal
du bist mein neues ich
ich
ich
ich
ich
es gibt ein neues ich
ich
ich
ich
ich
du bist mein neues ich
es gibt ein neues ich
ich
gibt ein neues ich
wenn mamas und papas heller scheinen
leuchtet die welt
wenn drei alles miteinander teilen
lachelt die welt
denn es gibt ein neues--
du bist mein neues ich
ich
ich
ich
ich
es gibt ein neues ich
ich
ich
ich
ich
du bist mein neues ich
es gibt ein neues ich
ich
gibt ein neues ich
es gibt ein neues ich
ich
gibt ein neues ich
es gibt ein neues ich
ich
gibt ein neues ich
es gibt ein neues ich
ich
gibt ein neues ich"
197,rammstein,tier,Metal,de,"Was macht ein Mann
Was macht ein Mann
der zwischen Mensch und Tier
nicht unterscheiden kann
was
Er wird zu seiner Tochter gehen
sie ist schön und jung an Jahren
und dann wird er wie ein Hund
mit eigen Fleisch und Blut sich paaren
Was - tust du
was - fühlst du
was - bist du
doch nur ein
Tier
Tier
Tier
Was macht die Frau
was macht die Frau
die zwischen Tier und Mann
nicht unterscheiden kann
Sie taucht die Feder in sein Blut
schreibt sich selber einen Brief
entseelte Zeilen an die Kindheit
als der Vater bei ihr schlief
Was - tust du
was - fühlst du
was - bist du
doch nur ein
Tier
Tier
Tier
Was - tust du
was - fühlst du
was - bist du
doch nur ein
Tier
Tier
Tier
Tier
Tier
Tier
Tier
Was - tust du
was - fühlst du
was - bist du
doch nur ein Tier
Was - tust du
was - fühlst du
was - bist du
doch nur ein Tier
Was - Tier - tust du
was - Tier - fühlst du
was - Tier - bist du
doch nur ein Tier
Was - Tier - tust du
was - Tier - fühlst du
was - Tier - bist du
doch nur ein..."
198,primal fear,countdown to insanity,Metal,de,"Instumental
"
199,epica,falsches spiel,Metal,de,"Keine Zeit für dein ewig falsches Spiel
Gefährten werden ausgenutzt und bringen dich ans Ziel
Es wär’ besser wenn du dich nicht wieder umdrehst
Die Brücken brennen hinter dir
Auf den Wegen die du gehst
Blind durch den Erfolg
Scheint der Weg aus deinem Mund
Taub von dem Lob so laut
Gib den Leuten was sie wollen
Nur pass gut auf; Sie werden sehen, die Träume fehlen
Wie Sternenlicht am Tag
Die Zeit fliegt weiter ohne dich
Dann wirst du sehen:
Du stehst allein, dich rettet keiner
Dein Karma kommt zurück zu dir
Missbrauch nicht die Vergangenheit für all das was du tust
Als Alibi für deinen Zorn, Erklär mir was du suchst
Blind durch den Erfolg
Scheint der Weg aus deinem Mund
Taub von dem Lob so laut
Gib den Leuten was sie wollen
Nur pass gut auf; Sie werden sehen, die Träume fehlen
Wie Sternenlicht am Tag
Die Zeit fliegt weiter ohne dich
Dann wirst du sehen:
Du stehst allein, dich rettet keiner
Dein Karma kommt zurück
Gib den Leuten was sie wollen
Nur pass gut auf; Sie werden sehen, die Träume fehlen
Wie Sternenlicht am Tag
Die Zeit fliegt weiter ohne dich
Dann wirst du sehen:
Du stehst allein, dich rettet keiner
Dein Karma kommt zurück zu dir

by Duh!"
200,rammstein,haifisch,Metal,de,"Wir halten zusammen
Wir halten einander aus
Wir halten zu einander
Niemand hält uns auf
Wir halten euch die Treue
Wir halten daran fest.
Und halten unseren Regeln
Wenn an uns Regel lässt.
Und der Haifisch, der hat Tränen
Und die laufen vom Gesicht
Doch der Haifisch lebt im Wasser
So die Tränen sieht man nicht...
Wir halten das Tempo
Wir halten unser Wort
Wenn einer nicht mithält
Dann halten wir sofort.
Wir halten die Augen offen
Wir halten uns den Arm
Sechs Herzen, die brennen
Das Feuer hält euch warm
Und der Haifisch, der hat Tränen
Und die laufen vom Gesicht
Doch der Haifisch lebt im Wasser
So die Tränen sieht man nicht...
In der Tiefe ist es einsam
Und so manche Zähre flies
Und so kommt es, dass das Wasser
In den Meeren salzig ist.
Man kann von uns halten
Was immer mann da will
Wir halten uns schadlos
Wir halten niemals still
Und der Haifisch, der hat Tränen
Und die laufen vom Gesicht
Doch der Haifisch lebt im Wasser
So die Tränen sieht man nicht...
In der Tiefe ist es einsam
Und so manche Zähre flies
Und so kommt es, dass das Wasser
In den Meeren salzig ist.
Und der Haifisch, der hat Tränen
Und die laufen vom Gesicht
Doch der Haifisch lebt im Wasser
So die Tränen sieht man nicht"
201,"bendzko, tim",keine zeit,Pop,de,"ich befinde mich
in einem albtraum
der nicht enden will
der einfach nicht enden will
ich hab nen langen tag
komme spat nach haus und muss jeden morgen um sechs uhr raus
nein nich heut
nich mit mir
ich bleib liegen bis um vier
mach mir kein stress bleib ganz relaxed
ich bleib jetzt erstmal im bett
ich hab heut keine zeit
ich steh erst auf
wenn ich aufgewacht bin
ich hab heut keine zeit ich mach heut frei
was ich heute kann
kann ich morgen auch
warum sollte das nicht moglich sein
ich mach es irgendwann das reicht doch auch noch aus
ich brauch ne pause sieh das endlich ein
irgendwann ist auch mein akku leer dann fallt mir die entscheidung nicht schwer
ich bleib zu haus ich spanne aus ich mach heut einfach mal blau
ich hab heut keine zeit
ich steh erst auf
wenn ich aufgewacht bin
ich hab heut keine zeit ich mach heut frei
ich hab heut keine zeit
ich steh erst auf
wenn ich aufgewacht bin
ich hab heut keine zeit ich mach heut frei
es ist die zeit
die zeit wohin die zeit uns treibt das von unsrer zeit nicht viel ubrig bleibt denn von ewigkeit zu ewigkeit fuhrt zu wenig zeit zu einsamkeit
ich hab heut keine zeit
ich hab heut keine zeit
ich hab heut keine zeit
yeah yeah yeah
ich hab heut keine zeit
ich steh erst auf
wenn ich aufgewacht bin
ich hab heut keine zeit ich mach heut frei
ich hab heut keine zeit
ich steh erst auf
wenn ich aufgewacht bin
ich hab heut keine zeit ich mach heut frei"
202,revolverheld,du explodierst,Rock,de,"Du springst vom Abgrund ohne Fallschirm
Dein Blut ist Nitroglycerin
Du wirst für nichts und niemanden aufhören
In Deinem Tank Adrenalin
Heute ist der Tag der Tage
Im Kalender rot markiert
Es gibt nicht eine offene Frage
Du weißt genau was gleich passiert
Refrain
Du explodierst
Lässt alles raus
Die ganze Welt gibt dir Applaus
Du explodierst
Brichst endlich aus
Schreist einfach alles aus dir raus
Du warst viel zu lange scheintot
Und es hat keinen interessiert
Verlass das Grab auf deinem Friedhof
Warte nicht bis du erfrierst
Dein Körper zittert unter Starkstrom
Zeit und Raum ist jetzt egal
Eine Stimme flüstert: „Komm schon!“
Und du hast einfach keine Wahl
Refrain:
End-Teil
Du explodierst
Du explodierst
Du explodierst
Du explodierst"
203,adel tawil,liebe to go,Pop,de,"kaffee bitte to go
go
ich hab' keine zeit
machen sie das bitte to go
music to go
go
liebe to go
wir dreh'n uns durch die nacht ins sonnenlicht
ausser uns beiden gibt es sonst nichts
wurd' gerne sagen,chef
ich komm' nicht!""
weil das allerbeste auf der welt umsonst ist
zusamm'n durch zeit und raum
du bist mir so nah
hab' angst
es war ein traum
doch du bist noch da
seh' uns beide einfach one-way bis nach panama
und lose mich ganz vorsichtig aus deinem arm
gib mir deine liebe zum mitnehm'n
ich brauch' deine liebe zum mitnehm'n
warum kann man liebe nicht mitnehm'n?
ich hatt' gern die liebe zum mitnehm'n
gib mir deine liebe zum mitnehm'n
kaffee bitte to go
go
ich hab' keine zeit
machen sie das bitte to go
telefon to go-go
go
liebe to go
ich dreh' mich durch den tag ins mondlicht
bin endlich fertig und du holst mich
ich musste warten
doch es lohnt sich
weil das
was du hast
fur pappbecher zu gross ist
zusamm'n durch zeit und raum
du bist mir so nah
hab' angst
es war ein traum
doch du bist noch da
seh' uns beide einfach one-way bis nach panama
und lose mich ganz vorsichtig aus deinem arm
gib mir deine liebe zum mitnehm'n
ich brauch' deine liebe zum mitnehm'n
warum kann man liebe nicht mitnehm'n?
ich hatt' gern die liebe zum mitnehm'n
gib mir deine liebe zum mitnehm'n
ich bau' uns ein raumschiff und ich nehm' dich mit
tausche alles ein fur diesen augenblick
um uns bleibt alles steh'n
wir fliegen schneller als licht
wir lassen alles los
ich geb' dir
was du willst
denn du hast
was ich brauch'
nur eins bekomm' ich nicht
deine liebe zum mitnehm'n
ich brauch' deine liebe zum mitnehm'n
warum kann man liebe nicht mitnehm'n?
ich hatt' gern die liebe zum mitnehm'n
gib mir deine liebe zum mitnehm'n
kaffee bitte to go
go
ich hab' keine zeit
machen sie das bitte to go
music to go
liebe to go"
204,rammstein,zwitter,Metal,de,"Ich hab ihr einen kuss gestohlen
Sie wollte sich ihn wiederholen
Ich hab sie nicht mehr losgelassen
Verschmolzen so zu einer masse
So ist es mir nur allzurecht
Ich bin ein schönes zweigeschlecht
Zwei seelen unter meiner brust
Zwei geschlechter eine lust
Zwitter
Ich gehe anders durch den tag
Ich bin der schönste mensch von allen
Ich sehe wunderbare dinge
Die sind mir vorher gar nicht aufgefallen
Ich kann mich jeden tag beglücken
Ich kann mir selber rosen schicken
Da ist kein zweiter und kein dritter
Eins und eins das ist gleich
Zwitter
Ich bin so verliebt
Zwitter
Ich bin in mich verliebt
Eins für mich eins für dich
Gibt es nicht für mich
Eins für mich eins für dich
Eins und eins das bin ich
Ich bin alleine doch nicht allein
Ich kann mit mir zusammen sein
Ich küsse früh mein spiegelbild
Und schlafe abends mit mir ein
Wenn die anderen mädchen suchten
Konnt ich mich schon selbst befruchten
So bin ich dann auch nicht verzagt
Wenn einer zu mir ""fick dich"" sagt
Zwitter
Ich bin so verliebt
Zwitter
Ich bin in mich verliebt
Eins für mich eins für dich
Gibt es nicht für mich
Eins für mich eins für dich
Eins und eins das bin ich"
205,rammstein,was ich liebe,Metal,de,"Ich liebe nicht, dass ich was liebe
(Ich liebe nicht, dass ich was liebe)
Ich mag es nicht, wenn ich was mag
(Ich mag es nicht, wenn ich was mag)
Ich freu mich nicht, wenn ich mich freue
(Ich freu mich nicht, wenn ich mich freue)
Weiss ich doch, hinterher werd ich es bereuen
Dass ich froh bin, darf nicht sein
Wer mich liebt, geht dabei ein
Was ich liebe, muss sterben
Was ich liebe, wird verderben
Auf Glück und Freude folgen Qualen
Für alles Schöne muss man zahlen
Was ich liebe, soll sterben
Ich kann auf Glück verzichten
Weil es Unglück in sich trägt
Muss ich es vernichten
(Muss ich es vernichten?)
So halte ich mich schadlos
Was mich liebt, das stirbt
Brauch ich nich zu leiden
Wer mich liebt, verdirbt
Dass ich froh bin, darf nicht sein
Wer mich liebt, geht dabei ein
Was ich liebe, muss sterben
Was ich liebe, wird verderben
Auf Glück und Freude folgen Qualen
Für alles Schöne muss man zahlen
Was ich liebe, soll sterben
Was ich liebe, muss sterben
Was ich liebe, wird verderben
Auf Glück und Freude folgen Qualen
Für alles Schöne muss man zahlen
Was ich liebe, soll sterben"
206,"bendzko, tim",am seidenen faden,Pop,de,"es dreht sich alles nicht im kreis
das ist nur der wind
der dich in den wahnsinn treibt
dich aufhalt wie ein sandkorn in den fangen der zeit
das hab ich alles schon gesehen
passiert's jetzt noch einmal?
tut es wieder so weh
ich versuch einfach dieses mal nicht hinzusehn
vielleicht kommt dann kein winter mehr
ich will keine winter mehr
vielleicht kommt dann kein winter mehr
ich will keine winter mehr
und jeder atemzug
hangt am seidenen faden
nur solang bis wir da sind
und jeder atemzug
folgt dem roten faden
nur solang bis wir da sind
was bleibt mir ubrig
ich kann das nicht ignorieren
der schein trugt nicht
ich darf nicht die kontrolle verlieren
irgendwas muss mich doch aus dieser leere fuhren
ich lauf meinen spuren hinterher
vielleicht kommt dann kein winter mehr
ich lauf meinen spuren hinterher
ich will keine winter mehr
und jeder atemzug
hangt am seidenen faden
nur solang bis wir da sind
und jeder atemzug
folgt dem roten faden
nur solang bis wir da sind
ich will keine winter mehr
das alles hangt am seidenen faden und wird gelenkt vom seidenen fadenund jeder atemzug
hangt am seidenen faden
nur solang bis wir da sind
und jeder atemzug
folgt dem roten faden
nur solang bis wir da sind
ich will keine winter mehr
ich will keine winter mehr
ich will keine winter mehr
ich will keine winter mehr
ich will keine winter mehr"
207,peter gabriel,schock den affen,Rock,de,"Fasse mich wenn ich brenn
Fasse mich wenn ich renn
Schuettel die baeume I'm regenwald
Von oben faellt ein tier
Fasse mich jetzt und hier
Offen - offen - uh - uh
Ja, due weisst: das schockt den affen

Fuchs den fuchs
Deck den dachs
Herz das herz
Keiner merkt's
Lass die haeute heute springen
Schluss jetzt! schluss!
Fasse mich - fasse mich
Offen - offen - uh - uh
Ja, du weisst: das schockt den affen

Alles geht weiter
Haengt an der leiter
Ich weiss, ich lerne

Schock! - das tut dem affen weh
Schock! - das tut dem affen weh

Fasse mich wenn ich schlaf
Fasse mich wenn ich wach
Wirfst deine perlen vor die sau
Treibst den affen in den bau
Fasse mich jetzt und hier
Offen - offen - uh - uh
Ja, due weisst: das schockt den affen

Viel zuviel in frage
Unsicher alle tage
Und jetzt auch noch dies:

Schock! - das tut dem affen weh
Schock! - das tut dem affen weh

Schock den affen I'm schlaf"
208,"bendzko, tim",wie wir sind,Pop,de,"oh
oh
- oh
oh
oh
oh
oh
- oh
oh
oh
wieviel sind zweimal unendlich?
wie weit reicht das nichts?
warum kann man den wind auf seiner haut spuren?
doch sehen konnen wir ihn nicht
warum sind wir
wie wir sind
und nicht wie die anderen
spinner da draussen?
wenn wir eigentlich so glucklich sind
mit wem sollten wir dann tauschen?
wir sind wie wir sind
und wir lieben es
auch wenn niemand uns versteht
sich zu verstellen hat keinen sinn
weil unser spiegelbild bleibt wie wir sind
wir sind wie wir sind
wir sind wie wir sind
warum sind alle farben
erst wenn das licht angeht nicht mehr gleich?
warum sind wir wenn's so einfach geht
schon solang nicht mehr zum mond gereist?
wir wollen alles hinterfragen
auch wenn uns die antworten nicht gefallen
und fur uns macht es keinen unterschied
ob wir schweben
ob wir fliegen
oder fallen
wir sind wie wir sind
und wir lieben es
auch wenn niemand uns versteht
sich zu verstellen hat keinen sinn
weil unser spiegelbild bleibt wie wir sind
wir sind wie wir sind
wir sind wie wir sind
wir sind wie wir sind
wir sind wie wir sind
wir leben hinter fassaden
geben nichts mehr von uns preis
fluchten uns in fantasie
weil uns die wirklichkeit nicht reicht
weil sich von allem unterscheiden unmoglich ist
kannst du dein wahres ich ruhig zeigen
du bist perfekt wie du bist
wie du bist
wie du bist
wie du bist
wir sind wie wir sind
wir sind wie wir sind
wir sind wie wir sind
und wir lieben es
auch wenn niemand es versteht
sich zu verstellen hat keinen sinn
weil unser spiegelbild bleibt wie wir sind
wir sind wie wir sind
oh oh
oh oh oh
wir sind wie wir sind
oh oh
oh oh oh
wir sind wie wir sind
oh oh
oh oh oh
wir sind wie wir sind
oh oh
oh oh oh
oh oh
oh oh oh"
209,rammstein,führe mich,Metal,de,"Du bist mir ans Herz gewachsen
Wenn ich blute hast du Schmerzen
Wir müssen uns kennen
Ein Körper, zwei Namen
Nichts kann uns trennen
Ein Zweilaib im Samen
Wenn du weinst, geht es mir gut
Die Hand deiner Angst, füttert mein Blut
Führe mich, halte mich
Ich fühle dich, ich verlass Dich nicht
Du bist mir ans Herz gebaut
Zwei Seelen spannen eine Haut
Und wenn ich rede bist du still
Du stirbst wenn ich es will
Wenn du weinst schenke ich dir
Kinder der Angst, Tränen von mir
Führe mich, halte mich
Ich fühle dich, ich verlass Dich nicht
Zwei Bilder nur ein Rahmen
Ein Körper doch zwei Namen
Zwei Dochte eine Kerze
Zwei Seelen in einem Herzen
Führe mich, halte mich
Ich fühle dich, ich verlass Dich nicht"
210,rammstein,helden,Metal,de,"Du
Könntest du schwimmen
wie Delphine
Delphine es tun
Niemand gibt uns eine Chance
Doch können wir siegen
für immer und immer
und wir sind dann Helden
für einen Tag
Ja!
Ich
Ich bin dann König
und du
du königin
Obwohl sie
so unchlagbar scheinen
werden wir Helden
für einen Tag
Dann sind wir Helden
für einen Tag
Ich
Ich glaubt das zu träumen
Die Mauer
in Rücken war kalt
Die Schüsse
reissen die Luft
Doch wir küssen
als ob nichts geschieht
und die Scham
fiel auf ihre Seite
Oh, wir können sie schlagen
für alle Zeiten
dann sind wir Helden
an diesem Tag
Dann sind wir Helden
Dann sind wir Helden
Dann sind wir Helden
nur diesen Tag
dann sind wir Helden
nur diesen Tag"
